Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
Value,,1,1.032317972,-1.2%,5.6%,Alameda,26,-27.8%,0.0%,26,0.0%,-77.8%,15,0,-41,308.014457060,-0.082376121,-0.046088560,498875,0.019152196,-0.075986294,338.250164137,0.029512231,0.248238731,$522K,1.3%,11.2%,1,0.3,-3.5,26,85.7%,-46.9%,1/1/2013,30,1/31/2013,0.192307692,0.076923077,-0.158119658,All Residential,"Alameda, CA",place,0.653846154,-0.068376068,0.423076923,California,CA,117
Value,,1,0.982137246,-2.0%,1.4%,Berkeley,22,-66.2%,-47.6%,124,8.8%,-33.0%,41,-2,-6,353.796445880,0.173841781,0.009944124,499000,0.2475,-0.054924242,323.485157894,-0.099559122,-0.053030595,$386K,-35.7%,-11.8%,5.6,3.8,1.2,75,150.0%,-9.6%,1/1/2012,30,1/31/2012,0.225806452,-0.054895303,-0.022842197,All Residential,"Berkeley, CA",place,0.363636364,-0.005594406,0.054112554,California,CA,1590
Value,,1,1.151906847,8.8%,5.3%,Berkeley,32,0.0%,3.2%,49,22.5%,-10.9%,16,-13,0,551.470588235,-0.012636492,0.130816905,849000,0,0.004733728,631.834657915,0.098911399,0.258617058,$800K,-9.5%,3.2%,1.5,0.2,-0.3,53,17.8%,-15.9%,2/1/2016,30,2/29/2016,0.061224490,-0.113775510,-0.066048237,All Residential,"Berkeley, CA",place,0.8125,0.28125,0.006048387,California,CA,1590
Value,,1,1.023026764,-0.2%,4.5%,Fremont,169,-14.2%,-6.6%,136,-19.5%,-70.0%,17,0,-31,351.355421687,0.067483179,0.240896288,475000,-0.094278893,0.189152923,345.542158224,-0.011749427,0.208232805,$540K,-1.8%,28.0%,0.8,-0.1,-1.7,105,-39.7%,-36.7%,11/1/2012,30,11/30/2012,0.139705882,-0.037808911,-0.111949747,All Residential,"Fremont, CA",place,0.556213018,-0.073228607,0.302069371,California,CA,6671
Value,,1,1.152943387,-1.7%,3.6%,Berkeley,66,10.0%,-16.5%,79,-25.5%,-9.2%,16,0,1,556.779160778,0.049448581,0.175142620,895000,0.084848485,0.163092917,629.699248120,-0.011654684,0.104597431,$961K,0.5%,15.9%,1.2,-0.6,0.100000000,68,-34.0%,-5.6%,10/1/2015,30,10/31/2015,0.265822785,0.124313351,-0.010039284,All Residential,"Berkeley, CA",place,0.712121212,-0.154545455,-0.123321826,California,CA,1590
Value,,1,1.039883737,-0.4%,-1.8%,Fremont,184,13.6%,-4.7%,216,27.8%,36.7%,12,0,1,545.415384615,-0.014098844,0.077579755,821400,-0.033590211,0.028099380,573.760048808,0.032047677,0.083177006,$843K,0.4%,10.1%,1.2,0.2,0.4,276,9.1%,8.7%,4/1/2016,30,4/30/2016,0.138888889,-0.032708744,0.043952180,All Residential,"Fremont, CA",place,0.771739130,0.006307032,-0.062457761,California,CA,6671
Value,,1,1.031829383,1.7%,6.6%,Alameda,49,-12.5%,6.5%,56,-15.2%,-66.3%,17,-3,-27,317.045454545,0.056289111,0.082890082,479000,-0.032323232,-0.060600118,340.611353712,0.140326440,0.153388522,$490K,-5.8%,3.2%,1.1,-0.100000000,-2.5,47,-29.9%,-11.3%,9/1/2012,30,9/30/2012,0.178571429,-0.154761905,-0.146729776,All Residential,"Alameda, CA",place,0.591836735,-0.033163265,0.330967169,California,CA,117
Value,,1,1.009093440,-0.8%,0.4%,Dublin,69,-4.2%,-14.8%,68,-9.3%,-37.6%,13,0,-8,409.798758528,-0.000546361,0.129867854,749000,0.027434842,0.059405941,412.517780939,-0.018111226,0.075046338,$740K,5.9%,2.4%,1,0,-0.3,58,-31.8%,-19.4%,10/1/2015,30,10/31/2015,0.352941176,0.206274510,0.077711819,All Residential,"Dublin, CA",place,0.550724638,-0.157608696,0.106280193,California,CA,5159
Value,,1,1.010891538,0.0%,2.5%,Dublin,58,-10.8%,20.8%,92,4.5%,-46.2%,13,2,-11,278.490768584,0.035068375,0.111746293,555000,0.139630390,0.183368870,283.993956630,0.053317423,0.115045994,$562K,7.7%,7.5%,1.6,0.2,-2,86,7.5%,3.6%,8/1/2012,30,8/31/2012,0.130434783,0.039525692,-0.091787440,All Residential,"Dublin, CA",place,0.551724138,0.028647215,0.280890805,California,CA,5159
Value,,1,1.097876830,-0.3%,6.6%,Oakland,379,-3.8%,-9.5%,670,10.6%,-12.1%,16,1,-6,293.859649123,-0.049464594,0.380192417,399000,-0.061176471,0.266666667,341.098169717,0.114558233,0.644580461,$448K,12.2%,66.0%,1.8,0.3,0,473,-13.7%,9.2%,6/1/2013,30,6/30/2013,0.156716418,0.036254372,-0.038821640,All Residential,"Oakland, CA",place,0.749340369,0.005685547,0.200414355,California,CA,13654
Value,,1,1.198426081,5.9%,2.9%,Berkeley,49,32.4%,-30.0%,67,6.3%,13.6%,14,-1,-1,646.404405413,0.034247049,0.103238484,1100000,0.102204409,0.151835476,775.333573747,0.084973160,0.121624727,"$1,226K",10.4%,11.7%,1.4,-0.3,0.6,68,11.5%,-26.1%,3/1/2018,30,3/31/2018,0.089552239,0.026060175,0.004806476,All Residential,"Berkeley, CA",place,0.836734694,0.079977937,0.008163265,California,CA,1590
Value,,1,0.994149857,0.2%,0.9%,Fremont,207,1.5%,15.6%,289,-10.5%,-56.3%,17,-13,-20,327.107641422,0.020721170,0.030389070,498400,0.023526319,-0.001202405,314.591700134,0.039528142,0.045143537,$450K,0.0%,-6.1%,1.4,-0.2,-2.3,222,-14.6%,-16.9%,4/1/2012,30,4/30/2012,0.131487889,-0.079038427,-0.117756824,All Residential,"Fremont, CA",place,0.425120773,0.018258028,0.095511834,California,CA,6671
Value,,1,1.023570771,-5.2%,2.2%,Berkeley,75,2.7%,15.4%,47,-35.6%,-58.8%,27,11,-16,362.251080442,-0.097616338,0.201892948,499450,-0.090255009,0.248625,404.411764706,-0.058951407,0.125705077,$650K,-3.7%,8.3%,0.6,-0.4,-1.2,18,-63.3%,-40.0%,12/1/2012,30,12/31/2012,0.127659574,-0.036723987,-0.153042180,All Residential,"Berkeley, CA",place,0.52,-0.110136986,0.150769231,California,CA,1590
Value,,1,1.080388211,2.5%,-1.1%,Oakland,344,26.0%,-2.8%,613,1.3%,7.7%,16,-4,1,330.342234109,0.009292685,0.189965684,449950,0.002115813,0.127694236,353.117743133,0.170684038,0.161571523,$475K,12.8%,5.6%,1.8,-0.4,0.2,505,10.0%,-0.6%,4/1/2014,30,4/30/2014,0.143556281,-0.006856943,0.008231149,All Residential,"Oakland, CA",place,0.741279070,0.096590425,0.006815793,California,CA,13654
Value,,1,1.128316550,-1.0%,0.8%,Berkeley,88,18.9%,4.8%,93,10.7%,-13.1%,16,0,0,504.693786321,0.017733777,0.132607126,779000,0.026350461,0.147275405,555.597079349,-0.009843818,0.073503428,$814K,6.1%,11.5%,1.1,0,-0.2,103,14.4%,6.2%,6/1/2014,30,6/30/2014,0.182795699,0.004224270,0.070646166,All Residential,"Berkeley, CA",place,0.761363636,-0.022420147,-0.000541126,California,CA,1590
Value,,1,1.023243562,-0.4%,-0.3%,Dublin,81,22.7%,-3.6%,86,10.3%,-3.4%,9,0,-1,413.749615755,-0.013117221,0.027253697,804475,0.008114035,0.088599459,431.432973806,0.007124600,0.079465354,$828K,3.4%,7.0%,1.1,-0.100000000,0,110,2.8%,-6.0%,5/1/2016,30,5/31/2016,0.186046512,0.057841383,0.118630781,All Residential,"Dublin, CA",place,0.740740741,0.013468013,-0.044973545,California,CA,5159
Value,,1,1.102524023,-0.1%,3.1%,Oakland,330,-4.1%,3.1%,459,-25.7%,-3.0%,17,1,-1,366.433903008,-0.025424403,0.145336119,534450,-0.026502732,0.190311804,444.871967655,0.028478385,0.152104326,$600K,2.0%,11.9%,1.4,-0.4,-0.1,260,-44.2%,11.1%,11/1/2015,30,11/30/2015,0.150326797,-0.014721746,-0.006121406,All Residential,"Oakland, CA",place,0.760606061,0.039675828,0.057481061,California,CA,13654
Value,,1,1.024017915,1.3%,4.2%,San Ramon,67,-26.4%,-5.6%,60,-10.4%,-75.9%,11,-3,-37,294.612794613,-0.045035066,0.083986470,589000,-0.018333333,0.056976223,307.625649913,0.039774697,0.136440141,$600K,-5.1%,9.1%,0.9,0.2,-2.6,81,8.0%,6.6%,10/1/2012,30,10/31/2012,0.216666667,0.022636816,-0.132730924,All Residential,"San Ramon, CA",place,0.656716418,0.173199934,0.487702333,California,CA,17519
Value,,1,1.040098092,-0.1%,1.0%,Fremont,184,-21.4%,-2.6%,152,13.4%,-49.8%,12,-1,-3,586.436950147,-0.031254596,0.071342429,899000,-0.001111111,0.064535228,627.221714286,0.035750832,0.126330057,$958K,1.9%,15.4%,0.8,0.2,-0.8,203,7.4%,-16.8%,7/1/2017,30,7/31/2017,0.138157895,-0.130498822,-0.086264548,All Residential,"Fremont, CA",place,0.755434783,-0.026616499,-0.017051990,California,CA,6671
Value,,1,1.016665834,-0.1%,2.1%,Dublin,72,-21.7%,-7.7%,75,5.6%,-37.5%,13,0,-5,410.022779043,0.000207082,0.060386660,729000,0.005517241,0.215151894,420.126792144,-0.002808130,0.168957748,$699K,-4.2%,-3.4%,1,0.2,-0.5,85,16.4%,25.0%,9/1/2015,30,9/30/2015,0.146666667,0.019906103,-0.12,All Residential,"Dublin, CA",place,0.708333333,0.077898551,0.233974359,California,CA,5159
Value,,1,1.058963212,-8.4%,1.0%,Berkeley,21,-70.0%,-40.0%,56,36.6%,-9.7%,35,19,1,485.202176464,-0.079788976,0.068953189,782000,0.018759771,0.2512,542.317173377,-0.006615005,0.264297705,$805K,-7.3%,19.3%,2.7,2.1,0.9,54,157.1%,5.9%,1/1/2015,30,1/31/2015,0.053571429,-0.068379791,-0.059331797,All Residential,"Berkeley, CA",place,0.571428571,-0.171428571,0.085714286,California,CA,1590
Value,,1,1.037813449,3.3%,3.4%,Berkeley,55,-17.9%,-19.1%,152,9.4%,-28.3%,16,-1,-7,394.639984716,0.058851896,-0.029911039,625000,0.077586207,0.098634529,352.388410337,-0.050177700,-0.093647637,$570K,4.6%,-6.1%,2.8,0.7,-0.3,92,8.2%,-14.0%,4/1/2012,30,4/30/2012,0.197368421,-0.083207119,-0.057348560,All Residential,"Berkeley, CA",place,0.618181818,0.095793758,0.132887701,California,CA,1590
Value,,1,1.010224528,-1.1%,0.0%,San Ramon,98,-17.6%,7.7%,120,4.3%,79.1%,13,0,-1,369.323447637,-0.004041919,0.197133825,649950,-0.070171674,0.08325,374.334730420,0.037517820,0.265251389,$750K,-6.1%,18.7%,1.2,0.2,0.5,92,-20.0%,22.7%,9/1/2013,30,9/30/2013,0.241666667,-0.149637681,0.047636816,All Residential,"San Ramon, CA",place,0.561224490,-0.069027611,0.077708006,California,CA,17519
Value,,1,1.009743497,-0.8%,-0.1%,San Ramon,136,0.0%,6.3%,108,-18.2%,-30.3%,14,5,3,462.765957447,-0.021583309,0.034737890,949000,0.055617353,0.069958848,471.043190668,0.019750441,0.055665487,$974K,4.3%,6.5%,0.8,-0.2,-0.4,99,-33.6%,-32.2%,6/1/2017,30,6/30/2017,0.305555556,0.010101010,0.041039427,All Residential,"San Ramon, CA",place,0.573529412,-0.095588235,-0.035845588,California,CA,17519
Value,,1,1.045942923,0.6%,3.0%,Fremont,201,9.2%,0.5%,157,3.3%,-43.7%,11,-1,-5,599.246575342,0.021843141,0.093413576,899950,0.001056730,0.058904232,615.161557581,-0.019227900,0.097444935,$930K,-2.9%,11.4%,0.8,0,-0.6,209,3.0%,-11.8%,8/1/2017,30,8/31/2017,0.121019108,-0.017138786,-0.197977307,All Residential,"Fremont, CA",place,0.796019900,0.040585118,0.156019900,California,CA,6671
Value,,1,1.010315990,-0.2%,0.8%,San Ramon,106,-9.4%,5.0%,121,3.4%,-10.4%,15,0,-2,420.250720822,-0.005478034,0.051106518,891500,0.022362385,0.192682029,423.125158011,-0.015953172,0.091977776,$869K,1.6%,11.7%,1.1,0.1,-0.2,112,7.7%,12.0%,9/1/2015,30,9/30/2015,0.264462810,-0.026135481,-0.061463116,All Residential,"San Ramon, CA",place,0.452830189,-0.094178358,0.017186624,California,CA,17519
Value,,1,1.085398810,3.7%,-3.7%,Berkeley,42,20.0%,13.5%,72,16.1%,4.3%,16,-18,0,456.225680934,0.005114816,0.089912375,689000,0.1024,0,483.870967742,0.128042747,0.229493088,$757K,12.1%,12.1%,1.7,-0.1,-0.2,79,54.9%,38.6%,2/1/2014,30,2/28/2014,0.111111111,-0.001792115,0.038647343,All Residential,"Berkeley, CA",place,0.690476190,0.204761905,-0.120334620,California,CA,1590
Value,,1,1.016311117,0.0%,2.9%,Dublin,35,-49.3%,0.0%,25,-13.8%,-76.6%,17,3,-32,302.118933698,0.082501295,0.153720704,519900,-0.084683099,0.108528785,279.093369418,-0.040115961,0.144357167,$494K,-9.9%,23.4%,0.7,0.3,-2.4,49,58.1%,-25.8%,1/1/2013,30,1/31/2013,0.12,0.051034483,-0.076261682,All Residential,"Dublin, CA",place,0.685714286,0.134989648,0.457142857,California,CA,5159
Value,,1,1.028365897,-0.7%,3.1%,Oakland,378,-7.1%,-1.8%,673,-3.6%,-51.6%,27,1,-21,200.471698113,-0.089436445,0.107473692,299000,0,0.220657277,226.254957260,0.059216580,0.279459352,$300K,-0.2%,24.8%,1.8,0.1,-1.8,430,4.1%,-10.0%,8/1/2012,30,8/31/2012,0.188707281,0.009624186,-0.124961784,All Residential,"Oakland, CA",place,0.497354497,-0.033358033,0.089562290,California,CA,13654
Value,,1,1.007874731,0.4%,2.2%,San Ramon,86,-13.1%,-26.5%,84,-18.4%,-72.7%,14,1,-27,301.369863014,0.034410356,0.063127207,588000,-0.053901850,0.031578947,302.140201534,0.013991088,0.029071578,$675K,7.1%,9.0%,1,0,-1.6,103,12.0%,-23.7%,8/1/2012,30,8/31/2012,0.214285714,0.029819695,-0.113636364,All Residential,"San Ramon, CA",place,0.453488372,0.039346958,0.205625124,California,CA,17519
Value,,1,1.013987557,-0.3%,1.2%,Dublin,81,-11.0%,-6.9%,56,-16.4%,-39.8%,15,1,-2,466.316644998,0.036857563,0.117031224,826440,0.009145858,0.088853755,442.253521127,-0.007583099,0.080478098,$918K,8.6%,14.0%,0.7,0,-0.4,60,-28.6%,-17.8%,8/1/2017,30,8/31/2017,0.303571429,0.064765458,-0.137288786,All Residential,"Dublin, CA",place,0.617283951,0.045855379,0.077054066,California,CA,5159
Value,,1,1.012412193,0.4%,3.4%,Fremont,186,-18.4%,18.5%,260,0.8%,-60.6%,16,0,-21,343.803056027,0.039340616,0.087949503,548944,-0.033358690,0.099097007,336.398507394,0.017593642,0.111552675,$548K,7.2%,14.1%,1.4,0.3,-2.8,238,10.7%,-1.7%,7/1/2012,30,7/31/2012,0.192307692,0.037268933,-0.098601399,All Residential,"Fremont, CA",place,0.559139785,0.019666101,0.285254435,California,CA,6671
Value,,1,1.010633749,1.4%,1.9%,Dublin,69,35.3%,21.1%,91,2.2%,-48.9%,18,-8,-10,262.664165103,-0.058421060,0.031994383,615000,0.366970438,0.537692212,262.978142077,0.048214438,0.060022026,$455K,10.7%,-14.2%,1.3,-0.4,-1.8,71,12.7%,7.6%,5/1/2012,30,5/31/2012,0.252747253,-0.005679714,-0.016915669,All Residential,"Dublin, CA",place,0.521739130,0.149190111,0.205949657,California,CA,5159
Value,,1,1.000783717,0.5%,-0.1%,San Ramon,83,25.8%,9.2%,57,-32.9%,54.1%,20,-4,-6,425.960320657,0.003373200,0.129614089,768750,0.069193324,0.099785408,411.976587123,0.045181613,0.086164982,$720K,-7.2%,2.2%,0.7,-0.6,0.2,26,-54.4%,8.3%,12/1/2014,30,12/31/2014,0.175438596,-0.071620227,-0.067804647,All Residential,"San Ramon, CA",place,0.385542169,-0.008397225,-0.048668358,California,CA,17519
Value,,1,1.014561798,0.3%,0.2%,Fremont,93,-34.0%,-17.7%,116,28.9%,-5.7%,17,-2,-3,571.774193548,0.018728000,0.106814291,888535,0.046566549,0.057920818,562.778052397,0.047632990,0.016999932,$875K,7.3%,8.0%,1.2,0.6,0.100000000,133,111.1%,-10.1%,1/1/2017,30,1/31/2017,0.120689655,-0.045977011,0.006868517,All Residential,"Fremont, CA",place,0.548387097,-0.004804393,0.026263203,California,CA,6671
Value,,1,1.111204305,-0.7%,-3.2%,Berkeley,77,18.5%,10.0%,28,-40.4%,-31.7%,19,0,3,604.570669736,0.148176230,0.146599546,772500,-0.033166458,0.006383533,614.316239316,0.001959642,0.125268689,"$1,002K",7.2%,15.4%,0.4,-0.3,-0.2,20,-51.2%,-4.8%,12/1/2015,30,12/31/2015,0.214285714,0.001519757,0.092334495,All Residential,"Berkeley, CA",place,0.675324675,-0.047752248,-0.067532468,California,CA,1590
Value,,1,1.124194921,5.6%,1.6%,Alameda,42,16.7%,-4.5%,39,18.2%,-15.2%,15,0,2,492.426946208,0.007124458,0.101585592,804000,0.045513654,0.108965517,552.941820010,0.051004250,0.229293843,$840K,7.0%,9.8%,0.9,0,-0.1,46,-6.1%,-33.3%,4/1/2016,30,4/30/2016,0.051282051,-0.100233100,0.029542921,All Residential,"Alameda, CA",place,0.833333333,0.055555556,-0.030303030,California,CA,117
Value,,1,1.091967272,0.9%,0.6%,Alameda,38,-35.6%,-11.6%,46,17.9%,-17.9%,15,1,1,426.219512195,0.131556227,0.161038213,649500,0.032591415,0.084307179,445.846389504,0.064707796,0.171089850,$725K,3.6%,10.4%,1.2,0.5,-0.1,52,6.1%,-16.1%,4/1/2014,30,4/30/2014,0.086956522,-0.041248606,-0.038043478,All Residential,"Alameda, CA",place,0.815789474,0.053077609,-0.044675643,California,CA,117
Value,,1,1.094892736,0.9%,-0.4%,Alameda,64,16.4%,60.0%,43,-18.9%,2.4%,16,0,0,525.117739403,-0.001585478,0.077703176,895000,0.120150188,0.244784423,566.153846154,0.001846154,0.106552769,$823K,-14.8%,-2.2%,0.7,-0.3,-0.4,60,-4.8%,27.7%,8/1/2017,30,8/31/2017,0.116279070,-0.015796402,-0.145625692,All Residential,"Alameda, CA",place,0.8125,-0.042045455,0.0375,California,CA,117
Value,,1,1.071963453,0.7%,1.1%,Alameda,25,-46.8%,-24.2%,38,40.7%,65.2%,17,2,3,501.202886929,-0.076700453,0.093574975,739000,-0.075093867,-0.073934837,566.602445174,0.031477555,0.126279749,$792K,-10.0%,-10.0%,1.5,0.9,0.8,41,173.3%,32.3%,1/1/2017,30,1/31/2017,0.157894737,0.009746589,0.027459954,All Residential,"Alameda, CA",place,0.64,-0.104680851,-0.026666667,California,CA,117
Value,,1,1.029489600,-0.3%,2.0%,San Ramon,137,21.2%,0.7%,86,-6.5%,-20.4%,10,1,-4,501.790490798,-0.001496110,0.084328877,1045000,-0.003813155,0.101159115,513.231756215,-0.011409452,0.089564113,"$1,075K",3.4%,10.4%,0.6,-0.2,-0.2,129,-18.4%,30.3%,6/1/2018,30,6/30/2018,0.220930233,0.014408493,-0.084625323,All Residential,"San Ramon, CA",place,0.781021898,-0.022549531,0.207492486,California,CA,17519
Value,,1,1.107375405,-1.7%,-0.5%,Alameda,39,-7.1%,-33.9%,47,20.5%,-14.5%,13,-2,-1,484.376861042,-0.016347775,0.048584207,786500,-0.021766169,0.079615649,528.255528256,-0.044645369,0.040032971,$850K,1.2%,2.4%,1.2,0.3,0.3,54,17.4%,-22.9%,5/1/2016,30,5/31/2016,0.063829787,0.012547736,-0.027079304,All Residential,"Alameda, CA",place,0.769230769,-0.064102564,0.023468057,California,CA,117
Value,,1,1.112853824,0.5%,3.9%,Alameda,59,34.1%,25.5%,55,19.6%,5.8%,14,1,-1,461.934156379,0.033371579,0.165407828,728500,0.004827586,0.103787879,507.921905111,0.129206090,0.106141038,$830K,8.5%,26.7%,0.9,-0.1,-0.2,70,1.4%,1.4%,5/1/2015,30,5/31/2015,0.090909091,0.069169960,0.033216783,All Residential,"Alameda, CA",place,0.745762712,-0.117873652,0.064911648,California,CA,117
Value,,1,1.083415325,1.0%,2.2%,Alameda,59,181.0%,103.4%,39,-7.1%,0.0%,14,0,-3,376.666666667,-0.047096261,0.067341007,629000,0.016155089,0.093913043,418.75,-0.016452605,0.309651235,$700K,-3.6%,54.7%,0.7,-1.3,-0.6,49,4.3%,-10.9%,3/1/2014,30,3/31/2014,0.128205128,0.009157509,-0.025641026,All Residential,"Alameda, CA",place,0.762711864,0.000807103,-0.064874342,California,CA,117
Value,,1,1.022288191,1.8%,0.6%,San Ramon,59,22.9%,25.5%,71,10.9%,14.5%,9,-10,-1,383.433821737,0.007184505,0.165269196,792475,0.072361299,0.093068966,370,-0.027680618,0.143183857,$750K,1.8%,18.1%,1.2,-0.1,-0.1,88,3.5%,-10.2%,2/1/2014,30,2/28/2014,0.112676056,-0.027948944,0.096547024,All Residential,"San Ramon, CA",place,0.627118644,0.168785311,-0.011179228,California,CA,17519
Value,,1,1.089632571,-5.3%,0.6%,Berkeley,30,-48.3%,11.1%,51,54.5%,2.0%,24,7,-4,608.863955119,-0.083723391,0.150428939,987497.5,-0.108937716,0.011263196,671.591578233,-0.023514509,0.017170104,"$1,058K",-3.8%,9.4%,1.7,1.1,-0.2,52,225.0%,2.0%,1/1/2018,30,1/31/2018,0.078431373,-0.042780749,-0.041568627,All Residential,"Berkeley, CA",place,0.666666667,-0.091954023,0,California,CA,1590
Value,,1,1.010267531,-0.9%,-2.4%,San Ramon,121,5.2%,7.1%,129,10.3%,-3.0%,11,1,1,390.547501312,-0.005367075,0.109519820,749500,0.003346720,-0.000666667,400.082068117,0.053704517,0.087495803,$815K,0.6%,-1.2%,1.1,0.1,-0.100000000,146,10.6%,-10.4%,6/1/2014,30,6/30/2014,0.248062016,0.042933810,0.007460512,All Residential,"San Ramon, CA",place,0.611570248,-0.066690622,-0.158341256,California,CA,17519
Value,,1,0.995976812,0.4%,-1.0%,San Ramon,66,-38.3%,-31.3%,85,-29.2%,7.6%,24,5,7,424.528301887,0.046971896,0.117218970,719000,-0.053947368,0.028612303,394.167465311,0.010273284,0.053942609,$776K,-3.0%,3.8%,1.3,0.2,0.5,57,-42.4%,5.6%,11/1/2014,30,11/30/2014,0.247058824,-0.011274510,0.095160089,All Residential,"San Ramon, CA",place,0.393939394,0.020107618,-0.085227273,California,CA,17519
Value,,1,1.119228310,-0.1%,5.9%,Berkeley,82,-2.4%,-11.8%,113,5.6%,-4.2%,16,0,0,444.848844102,-0.001693731,0.135693099,687975,0.013217968,0.156260504,522.423974949,0.009407624,0.243008768,$686K,-6.1%,14.3%,1.4,0.100000000,0.100000000,94,-3.1%,14.6%,7/1/2013,30,7/31/2013,0.132743363,0.020593830,-0.079121044,All Residential,"Berkeley, CA",place,0.804878049,0.042973287,0.127458694,California,CA,1590
Value,,1,1.122409062,7.5%,9.7%,Berkeley,37,15.6%,-9.8%,69,27.8%,-52.1%,16,-11,-4,418.589321028,0.126760260,0.190228835,689000,0.104166667,0.438713719,393.553223388,-0.072820732,0.126062691,$675K,19.9%,23.9%,1.9,0.2,-1.6,57,14.0%,-34.5%,2/1/2013,30,2/28/2013,0.072463768,-0.020128824,-0.101147343,All Residential,"Berkeley, CA",place,0.810810811,0.217060811,0.298615689,California,CA,1590
Value,,1,1.171167440,1.2%,6.0%,Berkeley,51,-32.0%,-33.8%,33,-41.1%,17.9%,15,-1,-4,444.537114262,-0.192931705,-0.264706119,999900,0.080972973,0.294368932,655.294362388,-0.029193537,0.066705258,"$1,150K",20.4%,14.8%,0.6,-0.1,0.2,11,-68.6%,-45.0%,12/1/2016,30,12/31/2016,0.151515152,-0.062770563,-0.062770563,All Residential,"Berkeley, CA",place,0.823529412,-0.056470588,0.148204736,California,CA,1590
Value,,1,1.106360709,-1.3%,4.0%,Oakland,354,-6.1%,5.0%,648,13.9%,-5.5%,17,2,0,397.398843931,0.065835394,0.136288710,550000,0.102204409,0.102204409,416.295636687,-0.029581117,0.131216785,$550K,-9.8%,11.1%,1.8,0.3,-0.2,493,20.0%,2.1%,9/1/2015,30,9/30/2015,0.148148148,-0.010024084,-0.031152143,All Residential,"Oakland, CA",place,0.768361582,-0.011479267,0.076966923,California,CA,13654
Value,,1,1.159107636,-4.6%,-0.7%,Berkeley,86,24.6%,26.5%,62,-19.5%,-21.5%,16,0,1,591.133004926,-0.001221675,0.101992139,849000,-0.023014960,0.062578223,682.952270600,0.059334855,0.077346916,"$1,100K",6.3%,28.3%,0.7,-0.4,-0.5,60,-25.9%,-4.8%,8/1/2016,30,8/31/2016,0.290322581,0.056556347,0.214373214,All Residential,"Berkeley, CA",place,0.779069767,-0.090495450,-0.088577291,California,CA,1590
Value,,1,1.234551824,0.6%,5.5%,Berkeley,82,22.4%,-1.2%,74,-17.8%,-11.9%,15,0,-1,585.290900608,0.060736784,0.070526906,849000,-0.056142301,0.060587133,693.387946167,0.016448437,0.137156232,"$1,125K",0.0%,17.8%,0.9,-0.4,-0.1,86,-14.0%,-23.2%,5/1/2016,30,5/31/2016,0.148648649,0.037537538,0.053410553,All Residential,"Berkeley, CA",place,0.914634146,0.093738624,0.083308845,California,CA,1590
Value,,1,0.994234111,-0.7%,-1.1%,San Ramon,50,-39.8%,4.2%,56,-1.8%,-12.5%,31,11,12,399.610136452,-0.061860654,0.049675628,849000,0.104390244,0.148849797,420.201077944,0.019963491,0.104242304,$781K,8.4%,5.9%,1.1,0.4,-0.2,73,180.8%,-14.1%,1/1/2015,30,1/31/2015,0.071428571,-0.104010025,-0.069196429,All Residential,"San Ramon, CA",place,0.36,-0.025542169,-0.098333333,California,CA,17519
Value,,1,1.126009912,-0.1%,8.8%,Fremont,173,13.8%,9.5%,122,38.6%,-32.2%,9,0,-3,667.808219178,-0.003081616,0.108145372,998888,0.004917505,0.111248565,737.903225806,0.066569280,0.221473355,"$1,167K",4.2%,25.0%,0.7,0.1,-0.4,239,18.3%,6.2%,4/1/2018,30,4/30/2018,0.090163934,0.021982116,-0.070947177,All Residential,"Fremont, CA",place,0.855491329,-0.058982355,0.102326773,California,CA,6671
Value,,1,1.039445069,-0.4%,1.5%,Dublin,87,14.5%,27.9%,66,10.0%,10.0%,10,1,1,478.107923497,0.023273464,0.078190768,869000,-0.050189142,0.107006369,488.562091503,-0.012927680,0.000595492,$981K,11.5%,24.3%,0.8,0,-0.1,115,19.8%,16.2%,5/1/2018,30,5/31/2018,0.151515152,0.001515152,-0.131818182,All Residential,"Dublin, CA",place,0.720930233,-0.055385557,0.029753762,California,CA,5159
Value,,1,1.166208023,0.9%,5.4%,Berkeley,68,-30.6%,-23.6%,79,-11.2%,9.7%,15,0,-1,536.422161529,-0.011237528,0.106585216,799000,0,0.052700922,633.920476946,0.032527944,0.122743600,$858K,-10.7%,2.7%,1.2,0.3,0.4,63,-36.4%,12.5%,8/1/2015,30,8/31/2015,0.075949367,-0.047646139,-0.076828411,All Residential,"Berkeley, CA",place,0.867647059,0.071728691,0.092366160,California,CA,1590
