Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
Value,,1,1.050339852,-2.1%,1.3%,Alameda,2,-33.3%,-75.0%,9,125.0%,125.0%,25,11,10,374.381259856,0.049221365,0.131895420,589000,-0.062101911,0.083716651,398.648835920,-0.049886941,0.060339370,$758K,5.2%,36.5%,4.5,3.2,4,11,266.7%,37.5%,3/1/2015,30,3/31/2015,0.111111111,-0.638888889,-0.388888889,Townhouse,"Alameda, CA",place,0.5,-0.5,-0.125,California,CA,117
Value,,1,1.005408049,-1.3%,1.7%,Dublin,4,-60.0%,-20.0%,1,-50.0%,-80.0%,39,32,-20,444.371296906,-0.082044029,0.055172578,675000,-0.064967447,-0.156719075,404.255587747,-0.148609117,-0.006093289,$788K,14.1%,2.8%,0.3,0.1,-0.7,3,50.0%,-40.0%,12/1/2017,30,12/31/2017,,,,Townhouse,"Dublin, CA",place,0.75,-0.05,0.55,California,CA,5159
Value,,1,1.028380599,-2.6%,0.1%,Dublin,10,-16.7%,11.1%,13,-23.5%,44.4%,8,-3,-11,337.409692727,0.039208864,0.302219030,499000,0.024640657,-0.165551839,339.488909886,-0.005860416,0.245727901,$468K,-9.7%,7.7%,1.3,-0.100000000,0.3,14,-36.4%,100.0%,8/1/2013,30,8/31/2013,0.153846154,-0.081447964,0.042735043,Townhouse,"Dublin, CA",place,0.9,-0.016666667,0.233333333,California,CA,5159
Value,,1,1.072441491,-1.2%,8.7%,Fremont,19,46.2%,-20.8%,11,10.0%,-60.7%,11,-2,-21,339.077946297,0.051819842,0.163301168,534475,0.232929642,0.257588235,330.112721417,0.083559365,0.210040421,$410K,13.9%,12.9%,0.6,-0.2,-0.6,20,42.9%,5.3%,4/1/2013,30,4/30/2013,0.090909091,,-0.051948052,Townhouse,"Fremont, CA",place,0.684210526,-0.008097166,0.392543860,California,CA,6671
Value,,1,1.007515961,1.0%,-1.6%,Oakland,11,10.0%,83.3%,11,-15.4%,37.5%,18,-23,-20,299.498503397,-0.185553088,-0.032177926,715394,0.575757709,0.452576650,326.876513317,-0.126743066,0.224661494,$535K,-6.7%,12.0%,1,-0.3,-0.3,6,-40.0%,200.0%,12/1/2014,30,12/31/2014,0.181818182,0.027972028,-0.068181818,Townhouse,"Oakland, CA",place,0.727272727,0.427272727,-0.106060606,California,CA,13654
Value,,1,0.995177110,-0.5%,-1.2%,San Ramon,15,0.0%,50.0%,5,-58.3%,-54.5%,17,-6,6,463.532248342,0.133014369,0.169337352,725000,0.117103236,-0.032042724,406.203840473,-0.118850131,0.019772152,$720K,-5.3%,-4.3%,0.3,-0.5,-0.8,5,-70.6%,-61.5%,9/1/2016,30,9/30/2016,,,,Townhouse,"San Ramon, CA",place,0.266666667,-0.133333333,-0.133333333,California,CA,17519
Value,,1,1.013223218,-3.5%,-3.9%,Alameda,7,-22.2%,75.0%,14,40.0%,27.3%,24,10,7,384.378211716,0.162349181,0.095233111,504000,-0.081967213,-0.009336609,341.395121951,-0.084363660,-0.168216545,$560K,0.7%,3.2%,2,0.9,-0.8,12,33.3%,20.0%,9/1/2014,30,9/30/2014,0.428571429,0.128571429,0.155844156,Townhouse,"Alameda, CA",place,0.571428571,-0.317460317,-0.178571429,California,CA,117
Value,,1,1.066545091,2.9%,6.9%,Oakland,7,-30.0%,-30.0%,6,0.0%,-53.8%,16,1,-25,315.852958070,-0.161336946,-0.141079293,549900,-0.177412117,0.211233480,514.563106796,0.357803507,0.374665303,$730K,35.2%,27.3%,0.9,0.3,-0.4,5,-37.5%,-50.0%,11/1/2015,30,11/30/2015,0.333333333,0,0.179487179,Townhouse,"Oakland, CA",place,1,0.3,0.7,California,CA,13654
Value,,1,0.997731512,-2.0%,-3.1%,Dublin,6,-45.5%,-60.0%,14,55.6%,100.0%,14,-2,0,386.747851003,0.103893578,0.236778917,579500,0.027482270,0.22,326.777891674,-0.084554243,-0.013244925,$589K,-4.5%,5.0%,2.3,1.5,1.8,15,150.0%,200.0%,9/1/2014,30,9/30/2014,0.214285714,0.103174603,0.071428571,Townhouse,"Dublin, CA",place,0.5,-0.409090909,-0.166666667,California,CA,5159
Value,,1,1,-8.0%,,Berkeley,1,0.0%,,,,,,,,724.020442930,0.295449677,,850000,0.063829787,,724.020442930,0.103771563,,$850K,12.6%,,,,,1,-50.0%,,11/1/2017,30,11/30/2017,,,,Townhouse,"Berkeley, CA",place,0,-1,,California,CA,1590
Value,,1,1.045045332,3.8%,3.2%,San Ramon,11,83.3%,-31.3%,10,42.9%,0.0%,9,-2,-1,471.436058700,-0.094890032,0.040855182,844007.5,0.073118245,0.110536184,510.808926081,0.073034766,0.057114160,$851K,-5.4%,14.8%,0.9,-0.3,0.3,12,20.0%,-7.7%,6/1/2018,30,6/30/2018,0.2,-0.085714286,0,Townhouse,"San Ramon, CA",place,0.818181818,0.318181818,0.130681818,California,CA,17519
Value,,1,0.948966853,,,Berkeley,2,,,2,,,19,,,556.345177665,,,548000,,,421.113004108,,,$639K,,,1,,,1,,,6/1/2013,30,6/30/2013,,,,Townhouse,"Berkeley, CA",place,0.5,,,California,CA,1590
Value,,1,1.003741933,-0.6%,-0.1%,Dublin,11,0.0%,-8.3%,10,25.0%,-41.2%,13,-6,-6,425.297019734,0.080832349,0.169361536,585000,-0.1,-0.046454768,389.114070643,0.002985075,0.051215050,$670K,17.1%,14.0%,0.9,0.2,-0.5,8,-52.9%,-42.9%,10/1/2015,30,10/31/2015,0.1,-0.025,-0.076470588,Townhouse,"Dublin, CA",place,0.727272727,0.272727273,0.227272727,California,CA,5159
Value,,1,0.997152045,-1.3%,2.7%,San Ramon,4,-71.4%,0.0%,6,20.0%,50.0%,34,22,-133,404.621650026,0.018686416,0.013249946,759000,0.076611016,0.080427046,414.394949581,0.005674897,0.045833924,$728K,5.1%,13.7%,1.5,1.1,0.5,9,125.0%,12.5%,1/1/2016,30,1/31/2016,0.5,0.1,0.25,Townhouse,"San Ramon, CA",place,0.25,-0.25,0.25,California,CA,17519
Value,,1,1.030650112,0.0%,0.4%,Fremont,23,-46.5%,35.3%,28,-15.2%,-22.2%,11,-3,-8,457.661290323,0.106104506,0.300337876,625500,0.043456502,0.333688699,424.499229584,-0.040186134,0.251155624,$630K,10.5%,58.7%,1.2,0.4,-0.9,23,-36.1%,-8.0%,9/1/2014,30,9/30/2014,0.142857143,-0.190476190,-0.079365079,Townhouse,"Fremont, CA",place,0.739130435,-0.074823054,0.092071611,California,CA,6671
Value,,1,1.057297297,,6.6%,Berkeley,1,,0.0%,1,,,12,,-3,,,,,,,576.650943396,,0.808165257,$978K,,124.8%,1,,,,,,3/1/2014,30,3/31/2014,1,,,Townhouse,"Berkeley, CA",place,1,,1,California,CA,1590
Value,,1,1.032794402,4.3%,-0.8%,Fremont,10,-33.3%,-9.1%,14,55.6%,40.0%,14,-9,-3,404.031765425,0.076563794,0.398927260,512499.5,0.098605573,0.404708588,366.513332217,-0.053629754,0.239837385,$385K,-29.7%,10.6%,1.4,0.8,0.5,20,100.0%,42.9%,1/1/2014,30,1/31/2014,,,,Townhouse,"Fremont, CA",place,0.8,0.466666667,-0.109090909,California,CA,6671
Value,,1,1.030179059,0.4%,0.5%,Dublin,11,266.7%,266.7%,3,-62.5%,-72.7%,8,1,-9,359.849767728,-0.047666855,-0.001221183,594950,-0.006761269,0.062410714,390.007745933,-0.028177420,0.183059708,$595K,-2.5%,-16.2%,0.3,-2.4,-3.4,8,-42.9%,-38.5%,3/1/2015,30,3/31/2015,0.666666667,0.541666667,0.575757576,Townhouse,"Dublin, CA",place,0.727272727,0.060606061,-0.272727273,California,CA,5159
Value,,1,0.977027848,-2.0%,-0.7%,Dublin,7,-36.4%,0.0%,10,-16.7%,-66.7%,43,4,5,269.300467795,0.160419183,0.075035459,367475,-0.337882883,0.036747073,213.956550362,-0.131150356,-0.044117647,$310K,-22.3%,-13.6%,1.4,0.3,-2.9,6,-14.3%,-50.0%,4/1/2012,30,4/30/2012,0.3,0.05,0.033333333,Townhouse,"Dublin, CA",place,0.142857143,-0.220779221,-0.142857143,California,CA,5159
Value,,1,1.056798364,5.0%,-0.2%,Alameda,3,0.0%,-40.0%,6,500.0%,20.0%,14,-21,2,522.305935304,0.115865121,0.078412871,719499.5,-0.040524052,-0.007586897,483.270202020,0.128274832,0.071165912,$815K,8.7%,7.2%,2,1.7,1,8,60.0%,60.0%,2/1/2018,30,2/28/2018,,,,Townhouse,"Alameda, CA",place,0.666666667,0.333333333,-0.133333333,California,CA,117
Value,,1,1.001463104,0.7%,-1.8%,San Ramon,14,7.7%,-6.7%,13,-18.8%,-7.1%,16,-10,-9,381.276150628,0.005908307,0.143436068,684900,0.011669129,0.142452043,380.364409915,0.013817446,-0.022427918,$666K,5.5%,3.2%,0.9,-0.3,0,9,-50.0%,-35.7%,10/1/2014,30,10/31/2014,0.307692308,-0.192307692,0.021978022,Townhouse,"San Ramon, CA",place,0.285714286,-0.021978022,-0.247619048,California,CA,17519
Value,,1,0.997192180,-7.5%,-6.2%,Oakland,10,11.1%,100.0%,13,-7.1%,18.2%,41,29,29,367.732382753,0.251423038,0.813000584,454000,-0.036093418,0.377845220,374.318829236,-0.017923508,0.166448771,$574K,4.3%,9.2%,1.3,-0.3,-0.9,10,11.1%,66.7%,11/1/2014,30,11/30/2014,0.153846154,-0.203296703,-0.027972028,Townhouse,"Oakland, CA",place,0.3,-0.477777778,-0.3,California,CA,13654
Value,,1,1.009855549,1.7%,0.7%,San Ramon,14,100.0%,7.7%,5,-16.7%,-28.6%,12,4,-6,397.199416682,0.002001728,-0.095636650,704990,0.008569385,0.2818,412.056571091,0.038382559,0.080729992,$693K,0.4%,1.4%,0.4,-0.5,-0.1,4,-63.6%,33.3%,12/1/2015,30,12/31/2015,0.4,-0.266666667,0.257142857,Townhouse,"San Ramon, CA",place,0.5,0.214285714,0.192307692,California,CA,17519
Value,,1,1.069042316,-8.2%,6.9%,Berkeley,1,-75.0%,0.0%,5,150.0%,400.0%,13,-2,-15,505.253753602,,0.266169954,724499.5,,-0.032710948,640,0.158054054,1.039885414,$480K,-35.8%,5.4%,5,4.5,4,4,,300.0%,9/1/2015,30,9/30/2015,,,,Townhouse,"Berkeley, CA",place,1,0,1,California,CA,1590
Value,,1,1.017676527,2.0%,2.9%,Alameda,5,0.0%,-44.4%,12,-7.7%,-40.0%,44,31,-40,329.955479769,0.257641859,0.282022723,527000,0.451790634,0.279126214,280.235988201,0.173080881,0.065956749,$425K,25.0%,3.7%,2.4,-0.2,0.2,6,-14.3%,-14.3%,6/1/2012,30,6/30/2012,0.166666667,-0.064102564,0.016666667,Townhouse,"Alameda, CA",place,0.4,0,-0.044444444,California,CA,117
Value,,1,1.120558507,-0.8%,3.8%,Oakland,7,-22.2%,-46.2%,19,46.2%,-9.5%,12,-3,-2,445.353159851,0.047004172,0.475145717,599000,-0.147330961,0.334075724,453.757225434,0.003171379,0.231626755,$785K,9.0%,23.6%,2.7,1.3,1.1,13,-7.1%,0.0%,7/1/2017,30,7/31/2017,0.105263158,,-0.085213033,Townhouse,"Oakland, CA",place,0.857142857,-0.142857143,0.010989011,California,CA,13654
Value,,1,1.062007055,-0.2%,1.1%,Oakland,11,175.0%,-21.4%,12,-14.3%,71.4%,14,-36,-2,380.060286580,-0.082160572,0.147096364,661944,0.027863354,-0.039895569,479.041916168,0.182576357,0.455996746,$770K,22.7%,17.1%,1.1,-2.4,0.6,12,-25.0%,100.0%,3/1/2016,30,3/31/2016,0.083333333,-0.059523810,,Townhouse,"Oakland, CA",place,0.818181818,0.318181818,0.103896104,California,CA,13654
Value,,1,1.002538946,1.2%,-1.1%,Dublin,9,12.5%,-18.2%,15,-21.1%,87.5%,17,-6,-3,415.958576739,0.037139721,0.109949325,649000,0,0.101867572,385.121790652,-0.021197730,0.027245648,$650K,-5.1%,10.0%,1.7,-0.7,1,13,-31.6%,116.7%,8/1/2016,30,8/31/2016,0.333333333,0.175438596,0.208333333,Townhouse,"Dublin, CA",place,0.555555556,0.180555556,0.010101010,California,CA,5159
Value,,1,1.083788707,1.8%,10.9%,Berkeley,1,0.0%,-66.7%,4,100.0%,33.3%,8,-11,-179,519.2,0.238839801,0.193495306,649000,0.250481696,-0.076813656,444.361463779,-0.018365130,0.564487720,$595K,-9.8%,124.5%,4,2,3,3,50.0%,200.0%,10/1/2013,30,10/31/2013,,,,Townhouse,"Berkeley, CA",place,1,0,0.666666667,California,CA,1590
Value,,1,1.082134065,0.8%,1.8%,Oakland,13,116.7%,0.0%,21,10.5%,133.3%,14,0,0,301.904520061,-0.314818862,-0.285949677,449000,-0.250417362,-0.308166410,368.421052632,-0.241969115,0.085176372,$635K,3.1%,-11.1%,1.6,-1.6,0.9,13,-45.8%,-7.1%,7/1/2016,30,7/31/2016,0.190476190,0.032581454,,Townhouse,"Oakland, CA",place,0.846153846,0.179487179,0,California,CA,13654
Value,,1,1.066097722,3.9%,0.6%,Fremont,15,15.4%,15.4%,15,36.4%,15.4%,14,-2,5,491.412837235,-0.047779015,0.173155855,680000,-0.115734720,0.446962443,553.888888889,0.140087963,0.282065715,$740K,6.5%,31.0%,1,0.2,0,26,36.8%,52.9%,2/1/2016,30,2/29/2016,0.066666667,-0.024242424,-0.087179487,Townhouse,"Fremont, CA",place,0.866666667,0.097435897,0.020512821,California,CA,6671
Value,,1,1.033523792,4.6%,-3.3%,Oakland,9,-30.8%,28.6%,4,-66.7%,-33.3%,21,-39,5,411.450381679,-0.012259439,0.302664329,755000,0.213826367,0.372976905,453.333333333,0.177227513,-0.118993711,$655K,4.0%,-10.3%,0.4,-0.5,-0.5,3,-25.0%,-40.0%,11/1/2016,30,11/30/2016,,,,Townhouse,"Oakland, CA",place,0.888888889,0.581196581,-0.111111111,California,CA,13654
Value,,1,1.017701364,0.2%,-3.7%,San Ramon,13,18.2%,44.4%,14,40.0%,7.7%,9,-7,-2,341.270615265,-0.104475890,0.016323149,677500,-0.025179856,0.078821656,369.924812030,0.089868168,0.114599542,$725K,23.9%,10.4%,1.1,0.2,-0.3,24,140.0%,26.3%,4/1/2014,30,4/30/2014,0.285714286,0.185714286,0.131868132,Townhouse,"San Ramon, CA",place,0.615384615,-0.111888112,-0.273504274,California,CA,17519
Value,,1,1.096603478,4.6%,3.0%,Alameda,9,350.0%,12.5%,5,-44.4%,-28.6%,13,-12,-15,428.492935636,0.144536283,0.230499337,545900,-0.073174873,-0.073174873,407.431551499,0.022031208,0.069523192,$661K,-12.7%,12.0%,0.6,-3.9,-0.3,7,-36.4%,-12.5%,4/1/2015,30,4/30/2015,0.2,0.088888889,0.057142857,Townhouse,"Alameda, CA",place,0.888888889,0.388888889,0.138888889,California,CA,117
Value,,1,1.009900188,-0.3%,1.2%,Dublin,11,0.0%,83.3%,8,0.0%,-42.9%,19,-1,5,393.490276356,0.049994617,0.017433647,650000,0.103565365,0.121656601,387.955993052,0.034805391,0.187216158,$572K,-3.2%,-2.9%,0.7,0,-1.6,17,183.3%,13.3%,9/1/2015,30,9/30/2015,0.125,0,-0.089285714,Townhouse,"Dublin, CA",place,0.454545455,-0.090909091,-0.045454545,California,CA,5159
Value,,1,1.022044088,,,Berkeley,1,,,1,,,79,,,565.069638948,,,625000,,,493.707647628,,,$510K,,,1,,,2,,,5/1/2014,30,5/31/2014,1,,,Townhouse,"Berkeley, CA",place,1,,,California,CA,1590
Value,,1,1.238973875,18.6%,24.7%,Oakland,3,-40.0%,-72.7%,7,-46.2%,-56.3%,15,-19,-93,223.446452182,-0.115279637,0.210910165,507000,0.372310191,1.036144578,318.914956012,-0.031061325,0.676581483,$435K,-24.3%,27.2%,2.3,-0.3,0.8,5,-37.5%,-44.4%,3/1/2013,30,3/31/2013,0.428571429,,-0.008928571,Townhouse,"Oakland, CA",place,0.666666667,-0.333333333,0.303030303,California,CA,13654
Value,,1,0.985506586,-1.1%,0.1%,Fremont,24,26.3%,26.3%,28,-22.2%,-60.6%,32,-8,-2,291.479073244,0.055274873,0.194312535,425000,0.188977479,0.217765043,272.811317509,0.079718031,0.026290194,$363K,0.6%,3.7%,1.2,-0.7,-2.5,19,-32.1%,-24.0%,4/1/2012,30,4/30/2012,0.142857143,0.003968254,-0.054325956,Townhouse,"Fremont, CA",place,0.291666667,-0.129385965,-0.024122807,California,CA,6671
Value,,1,1.007545367,-0.7%,-0.8%,Fremont,22,-24.1%,10.0%,14,-36.4%,7.7%,12,-5,-8,421.669565217,0.012725115,0.217435719,565000,-0.028374893,0.231473409,452.753036437,0.008376491,0.311048673,$598K,3.0%,21.4%,0.6,-0.2,-0.1,13,-27.8%,44.4%,11/1/2014,30,11/30/2014,0.071428571,-0.064935065,-0.236263736,Townhouse,"Fremont, CA",place,0.590909091,-0.098746082,-0.109090909,California,CA,6671
Value,,1,1.045306126,-0.2%,0.7%,Fremont,20,25.0%,-25.9%,22,4.8%,-12.0%,11,0,1,525.103366804,-0.039053245,0.016905089,829000,0.090790909,0.185979971,556.586635243,-0.091920791,0.045277596,$786K,-2.7%,-2.4%,1.1,-0.2,0.2,27,0.0%,-32.5%,5/1/2017,30,5/31/2017,0.363636364,0.220779221,0.243636364,Townhouse,"Fremont, CA",place,0.9,0.025,0.048148148,California,CA,6671
Value,,1,1.020410797,-2.1%,3.7%,Oakland,5,-50.0%,-37.5%,18,-14.3%,-53.8%,21,-10,-11,244.151138716,-0.081727382,0.778274461,294950,-0.441223833,0.564721485,232.579462103,-0.008062118,-0.040687632,$392K,-22.0%,-0.9%,3.6,1.5,-1.3,10,-16.7%,-37.5%,10/1/2012,30,10/31/2012,0.166666667,0.071428571,-0.217948718,Townhouse,"Oakland, CA",place,0.4,-0.2,-0.1,California,CA,13654
Value,,1,1.119952954,2.3%,9.0%,Alameda,8,-11.1%,14.3%,7,40.0%,-30.0%,16,3,1,393.879565647,-0.080779325,0.116109538,599000,0.097270562,0.071556351,411.084043849,0.008964677,0.169949765,$600K,-9.3%,4.3%,0.9,0.3,-0.5,11,57.1%,0.0%,5/1/2015,30,5/31/2015,,,,Townhouse,"Alameda, CA",place,1,0.111111111,0.571428571,California,CA,117
Value,,1,1.045365014,2.1%,3.9%,Dublin,14,16.7%,40.0%,9,-25.0%,-25.0%,8,-4,-14,418.979409132,0.092919240,0.150594878,538000,-0.101836394,-0.029318899,412.581887880,-0.000923384,0.111560825,$620K,9.7%,14.3%,0.6,-0.4,-0.6,5,-72.2%,-68.8%,6/1/2015,30,6/30/2015,0.444444444,0.361111111,0.194444444,Townhouse,"Dublin, CA",place,0.857142857,-0.059523810,0.357142857,California,CA,5159
Value,,1,1.018772025,-0.4%,1.6%,Dublin,10,66.7%,100.0%,2,-33.3%,-66.7%,7,0,-26,484.087811370,0.048953088,-0.002688388,721900,0.077464295,0.223559322,474.817849197,-0.041845249,0.132466131,$690K,-5.8%,-9.0%,0.2,-0.3,-1,2,-81.8%,-66.7%,11/1/2017,30,11/30/2017,,,,Townhouse,"Dublin, CA",place,0.8,0.133333333,0.2,California,CA,5159
Value,,1,1.039514967,4.0%,6.5%,Alameda,7,-22.2%,40.0%,7,16.7%,-70.8%,9,-46,-40,296.232918509,-0.003721413,0.236678690,379250,-0.173747277,-0.039873418,296.875,-0.009762397,0.266918790,$443K,15.1%,11.3%,1,0.3,-3.8,6,-25.0%,20.0%,9/1/2012,30,9/30/2012,0.285714286,,0.035714286,Townhouse,"Alameda, CA",place,0.714285714,0.269841270,0.314285714,California,CA,117
Value,,1,1.023940384,0.1%,-0.7%,Fremont,18,-5.3%,-25.0%,11,-21.4%,-35.3%,14,0,-4,517.445614035,0.126425088,0.072900589,705000,0.098226637,0.282051282,503.045796753,-0.066512954,0.021381739,$678K,-7.2%,4.8%,0.6,-0.1,-0.1,11,-21.4%,-35.3%,11/1/2016,30,11/30/2016,0.090909091,-0.409090909,-0.026737968,Townhouse,"Fremont, CA",place,0.777777778,0.093567251,0.027777778,California,CA,6671
Value,,1,1.061821605,4.3%,5.9%,Oakland,5,-16.7%,150.0%,8,166.7%,300.0%,27,1,-20,394.021739130,0.141213465,-0.154917184,795000,0.590159016,0.137339056,436.173306194,0.084404842,0.102571970,$575K,-13.4%,-1.0%,1.6,1.1,0.6,9,200.0%,200.0%,1/1/2018,30,1/31/2018,,,,Townhouse,"Oakland, CA",place,0.8,0.3,0.3,California,CA,13654
Value,,1,1.018596285,-2.7%,-0.1%,Dublin,7,-50.0%,-46.2%,13,44.4%,0.0%,20,12,4,371.955233706,-0.112235051,0.048541412,565000,0.050185874,-0.053512557,396.641574986,-0.038635513,0.169883887,$575K,-7.3%,8.7%,1.9,1.3,0.9,13,160.0%,30.0%,7/1/2015,30,7/31/2015,0.230769231,-0.213675214,0.153846154,Townhouse,"Dublin, CA",place,0.857142857,0,0.164835165,California,CA,5159
Value,,1,1.023093634,0.2%,-0.6%,Fremont,19,-26.9%,-9.5%,14,-48.1%,-41.7%,14,3,-4,459.369752479,-0.153174610,-0.034241451,641944,-0.054574374,-0.126540253,538.888888889,0.050061312,0.116659634,$730K,7.9%,1.7%,0.7,-0.3,-0.4,14,-39.1%,-46.2%,10/1/2016,30,10/31/2016,0.5,0.203703704,0.291666667,Townhouse,"Fremont, CA",place,0.684210526,-0.008097166,-0.030075188,California,CA,6671
Value,,1,0.998967379,0.4%,-1.1%,San Ramon,11,57.1%,-21.4%,2,-71.4%,-60.0%,37,29,25,422.357008459,-0.061255028,0.063337434,771950,0.072227238,0.094980071,483.028720627,0.185278168,0.172238849,$740K,-3.3%,6.9%,0.2,-0.8,-0.2,2,-71.4%,-50.0%,12/1/2016,30,12/31/2016,,,,Townhouse,"San Ramon, CA",place,0.454545455,0.025974026,-0.045454545,California,CA,17519
Value,,1,1.024237274,0.7%,-3.4%,San Ramon,18,38.5%,-5.3%,13,-7.1%,18.2%,9,0,0,337.812789620,-0.010132210,-0.082770714,685000,0.011070111,0.089030207,375.253424404,0.014404582,0.015363137,$694K,-4.3%,6.8%,0.7,-0.4,0.1,13,-45.8%,-23.5%,5/1/2014,30,5/31/2014,0.153846154,-0.131868132,0.062937063,Townhouse,"San Ramon, CA",place,0.777777778,0.162393162,-0.064327485,California,CA,17519
Value,,1,1.064489829,0.1%,4.1%,Fremont,22,22.2%,22.2%,6,-53.8%,-45.5%,10,2,-4,571.026097272,0.000383043,0.103548048,764500,-0.007142857,0.084397163,579.239465570,0.027261612,0.151464676,$801K,-7.3%,18.2%,0.3,-0.4,-0.3,14,-33.3%,27.3%,11/1/2017,30,11/30/2017,0.166666667,0.012820513,0.075757576,Townhouse,"Fremont, CA",place,0.954545455,0.121212121,0.176767677,California,CA,6671
Value,,1,1.054975366,-1.6%,6.4%,San Ramon,9,50.0%,0.0%,13,62.5%,-18.8%,11,0,-105,335.789473684,0.000976735,0.211044003,628000,-0.024087024,0.165120594,331.890331890,0.101667358,0.243213508,$657K,0.2%,42.9%,1.4,0.100000000,-0.4,19,18.8%,46.2%,4/1/2013,30,4/30/2013,0.153846154,0.028846154,0.028846154,Townhouse,"San Ramon, CA",place,0.888888889,0.055555556,0.555555556,California,CA,17519
Value,,1,1.025448204,0.1%,2.4%,San Ramon,4,100.0%,-42.9%,8,33.3%,33.3%,11,3,-10,440.079562407,-0.155477903,0.080095252,869000,0.273260073,0.174324324,556.921548655,0.353138510,0.336209849,$824K,0.0%,6.3%,2,-1,1.1,9,50.0%,-18.2%,2/1/2018,30,2/28/2018,,,,Townhouse,"San Ramon, CA",place,0.75,-0.25,0.464285714,California,CA,17519
Value,,1,1.084218355,1.3%,8.8%,Fremont,13,30.0%,-31.6%,10,-28.6%,-72.2%,13,1,-27,322.372646733,0.044936941,0.167122394,433500,0.08375,0.212757029,304.655870445,-0.025466953,0.205750699,$360K,-12.6%,-0.3%,0.8,-0.6,-1.1,14,-39.1%,-50.0%,3/1/2013,30,3/31/2013,,,,Townhouse,"Fremont, CA",place,0.692307692,-0.107692308,0.271255061,California,CA,6671
Value,,1,1.003302905,-0.4%,1.3%,Fremont,21,-4.5%,40.0%,8,-42.9%,-11.1%,27,15,4,424.492017417,0.006693517,0.131081206,565000,0,0.211146838,435.082872928,-0.039028261,0.123422941,$575K,-3.8%,4.9%,0.4,-0.2,-0.2,11,-15.4%,10.0%,12/1/2014,30,12/31/2014,0.25,0.178571429,0.138888889,Townhouse,"Fremont, CA",place,0.476190476,-0.114718615,0.142857143,California,CA,6671
Value,,1,1.045910559,0.7%,-0.7%,Fremont,42,55.6%,75.0%,29,16.0%,31.8%,11,1,-1,489.577635263,-0.051893360,0.015019679,706975,0.011409156,0.056940773,519.887649900,-0.023643619,0.066123201,$701K,-13.0%,13.9%,0.7,-0.2,-0.2,34,-15.0%,9.7%,6/1/2016,30,6/30/2016,0.275862069,0.155862069,-0.087774295,Townhouse,"Fremont, CA",place,0.880952381,0.029100529,-0.077380952,California,CA,6671
Value,,1,1.073238832,,,Berkeley,2,,,1,,,102,,,321.847507331,,,439000,,,348.499515973,,,$360K,,,0.5,,,1,,,2/1/2013,30,2/28/2013,,,,Townhouse,"Berkeley, CA",place,1,,,California,CA,1590
Value,,1,1.066911327,0.8%,-0.1%,Alameda,9,50.0%,0.0%,6,100.0%,500.0%,18,7,5,453.862407862,-0.035678815,,750000,-0.022801303,,475.181598063,-0.032912950,0.039063761,$785K,5.4%,9.8%,0.7,0.2,0.6,5,25.0%,,11/1/2017,30,11/30/2017,,,,Townhouse,"Alameda, CA",place,0.444444444,-0.555555556,-0.555555556,California,CA,117
Value,,1,1.108049513,5.6%,5.8%,Alameda,5,-37.5%,150.0%,3,50.0%,-66.7%,13,-2,-12,402.583234425,-0.027965032,0.075329557,697500,0.027245950,0.184210526,462.530712531,0.014471506,0.160245988,$751K,3.7%,-0.9%,0.6,0.3,-3.9,6,50.0%,-45.5%,3/1/2016,30,3/31/2016,,,,Townhouse,"Alameda, CA",place,1,0.375,0.5,California,CA,117
Value,,1,1.136144980,5.7%,16.5%,Alameda,4,-20.0%,-55.6%,6,20.0%,-64.7%,13,-4,-15,333.897664406,0.241396369,0.289438086,527500,0.174832962,0.469359331,315.656565657,-0.051043955,0.372075022,$500K,14.9%,25.6%,1.5,0.5,-0.4,4,-20.0%,-55.6%,4/1/2013,30,4/30/2013,,,,Townhouse,"Alameda, CA",place,1,0,0.777777778,California,CA,117
Value,,1,1.092054803,-1.6%,-0.5%,Alameda,3,-40.0%,-66.7%,6,100.0%,20.0%,15,2,2,413.510101010,0.027141882,-0.034966352,687700,-0.014050179,0.259754534,489.745183344,0.058838192,0.202030578,$788K,4.9%,19.2%,2,1.4,1.4,7,16.7%,0.0%,4/1/2016,30,4/30/2016,,,,Townhouse,"Alameda, CA",place,0.666666667,-0.333333333,-0.222222222,California,CA,117
